REGION,ZONE,FEEDER CODE,SUBSTATION CODE,SUBSTATION,FEEDER,IR,IY,IB,VRY,VYB,VBR,Time,Active Load
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,93.5 A,92.4 A,90.8 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 08:06:00,1.79 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,105 A,92.4 A,90.8 A,10.6 kV,10.6 kV,10.6 kV,05/11/2026 08:09:00,1.75 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,96.9 A,93.9 A,92.1 A,10.6 kV,10.6 kV,10.6 kV,05/11/2026 08:12:00,1.80 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,102 A,99.1 A,100 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 08:15:00,1.74 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,102 A,99.1 A,100 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 08:18:00,1.73 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,101 A,99.4 A,100 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 08:21:00,1.84 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,101 A,99.4 A,100 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 08:24:00,1.78 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,95.2 A,94.2 A,94.0 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 08:27:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,87.1 A,85.6 A,84.4 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 08:30:00,1.60 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,87.1 A,85.6 A,84.4 A,10.7 kV,10.6 kV,10.7 kV,05/11/2026 08:33:00,1.53 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,86.6 A,83.8 A,84.8 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 08:36:00,1.46 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,86.6 A,83.8 A,84.8 A,10.6 kV,10.6 kV,10.6 kV,05/11/2026 08:39:00,1.49 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,88.7 A,85.7 A,86.5 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 08:42:00,1.39 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,88.7 A,85.7 A,86.5 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 08:45:00,1.56 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,83.7 A,81.3 A,81.6 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 08:48:00,1.49 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,80.9 A,79.0 A,77.3 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 08:51:00,1.44 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,80.9 A,79.0 A,77.3 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 08:54:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,78.6 A,75.6 A,75.5 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 08:57:00,1.54 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,78.6 A,75.6 A,75.5 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 09:00:00,1.54 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,81.1 A,78.1 A,78.9 A,10.6 kV,10.6 kV,10.6 kV,05/11/2026 09:03:00,1.44 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,81.1 A,78.1 A,78.9 A,10.5 kV,10.5 kV,10.5 kV,05/11/2026 09:06:00,1.39 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,76.2 A,73.7 A,73.9 A,10.4 kV,10.4 kV,10.4 kV,05/11/2026 09:09:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.8 A,76.3 A,75.3 A,10.5 kV,10.4 kV,10.4 kV,05/11/2026 09:12:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.8 A,76.3 A,75.3 A,10.5 kV,10.4 kV,10.4 kV,05/11/2026 09:15:00,1.44 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,74.8 A,74.6 A,73.2 A,10.5 kV,10.5 kV,10.5 kV,05/11/2026 09:18:00,1.40 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,74.8 A,74.6 A,73.2 A,10.5 kV,10.5 kV,10.5 kV,05/11/2026 09:21:00,1.54 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,78.1 A,75.7 A,76.0 A,10.5 kV,10.5 kV,10.5 kV,05/11/2026 09:24:00,1.33 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,78.1 A,75.7 A,76.0 A,10.5 kV,10.5 kV,10.5 kV,05/11/2026 09:27:00,1.31 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.4 A,75.8 A,76.1 A,10.5 kV,10.4 kV,10.4 kV,05/11/2026 09:30:00,1.33 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.4 A,75.8 A,76.1 A,10.5 kV,10.4 kV,10.4 kV,05/11/2026 09:33:00,1.33 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.4 A,75.8 A,76.1 A,10.5 kV,10.4 kV,10.4 kV,05/11/2026 09:36:00,1.41 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.4 A,75.8 A,64.5 A,10.5 kV,10.4 kV,10.4 kV,05/11/2026 09:39:00,1.43 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.4 A,75.8 A,64.5 A,10.5 kV,10.5 kV,10.5 kV,05/11/2026 09:42:00,1.33 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.7 A,73.1 A,71.5 A,10.5 kV,10.4 kV,10.4 kV,05/11/2026 09:45:00,1.36 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.7 A,73.1 A,71.5 A,10.5 kV,10.4 kV,10.4 kV,05/11/2026 09:48:00,1.55 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,86.6 A,86.7 A,84.6 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 09:51:00,1.51 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,86.6 A,86.7 A,90.1 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 09:54:00,1.43 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,86.6 A,86.7 A,90.1 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 09:57:00,1.50 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,78.1 A,78.1 A,76.7 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 10:00:00,1.44 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.4 A,77.3 A,77.2 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 10:03:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.9 A,76.8 A,76.3 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 10:06:00,1.40 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.9 A,76.8 A,76.3 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 10:09:00,1.42 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,82.2 A,80.6 A,79.9 A,10.6 kV,10.6 kV,10.6 kV,05/11/2026 10:12:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,82.2 A,80.6 A,79.9 A,10.6 kV,10.6 kV,10.6 kV,05/11/2026 10:15:00,1.42 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.1 A,72.5 A,72.1 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 10:18:00,1.46 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.1 A,72.5 A,72.1 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 10:21:00,1.32 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.8 A,72.8 A,71.8 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 10:24:00,1.36 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.8 A,72.8 A,64.0 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 10:27:00,1.32 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,80.7 A,79.7 A,79.8 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 10:30:00,1.49 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,80.7 A,79.7 A,79.8 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 10:33:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,72.9 A,74.0 A,72.2 A,10.6 kV,10.6 kV,10.6 kV,05/11/2026 10:36:00,1.46 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,72.9 A,74.0 A,72.2 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 10:39:00,1.42 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,72.9 A,74.0 A,72.2 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 10:42:00,1.45 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,72.9 A,74.0 A,72.2 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 10:45:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,81.4 A,82.0 A,81.8 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 10:48:00,1.37 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,81.4 A,82.0 A,81.8 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 10:51:00,1.34 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,76.6 A,75.7 A,76.1 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 10:54:00,1.39 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,76.6 A,75.7 A,76.1 A,10.9 kV,10.8 kV,10.8 kV,05/11/2026 10:57:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.1 A,76.4 A,75.9 A,10.9 kV,10.8 kV,10.8 kV,05/11/2026 11:00:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.1 A,76.4 A,75.9 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 11:03:00,1.45 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.1 A,76.4 A,75.9 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 11:06:00,1.28 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,77.8 A,77.5 A,76.5 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 11:09:00,1.48 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.9 A,74.1 A,73.0 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 11:12:00,1.37 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,74.1 A,74.8 A,72.9 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 11:15:00,1.36 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,74.1 A,74.8 A,72.9 A,10.9 kV,10.9 kV,10.9 kV,05/11/2026 11:18:00,1.37 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,64.1 A,65.7 A,64.1 A,10.9 kV,10.9 kV,10.9 kV,05/11/2026 11:21:00,1.22 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,64.1 A,65.7 A,64.1 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 11:24:00,1.35 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,64.1 A,65.7 A,64.1 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 11:27:00,1.32 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,64.1 A,65.7 A,64.1 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 11:30:00,1.40 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,74.5 A,74.6 A,71.9 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 11:33:00,1.33 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,74.5 A,74.6 A,71.9 A,10.9 kV,10.8 kV,10.8 kV,05/11/2026 11:36:00,1.36 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,74.5 A,74.6 A,71.9 A,10.9 kV,10.9 kV,10.8 kV,05/11/2026 11:39:00,1.32 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,74.5 A,74.6 A,71.9 A,10.9 kV,10.8 kV,10.8 kV,05/11/2026 11:42:00,1.33 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,74.5 A,74.6 A,71.9 A,10.9 kV,10.8 kV,10.8 kV,05/11/2026 11:45:00,1.47 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,74.5 A,74.6 A,71.9 A,10.9 kV,10.9 kV,10.9 kV,05/11/2026 11:48:00,1.49 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,74.5 A,74.6 A,71.9 A,10.9 kV,10.8 kV,10.8 kV,05/11/2026 11:51:00,1.37 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.4 A,74.6 A,71.9 A,10.9 kV,10.9 kV,10.9 kV,05/11/2026 11:54:00,1.33 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.4 A,74.6 A,71.9 A,10.9 kV,10.9 kV,10.9 kV,05/11/2026 11:57:00,1.36 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.4 A,74.6 A,71.9 A,11.0 kV,10.9 kV,10.9 kV,05/11/2026 12:00:00,1.34 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.4 A,74.6 A,71.9 A,11.0 kV,11.0 kV,11.0 kV,05/11/2026 12:03:00,1.30 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.4 A,74.6 A,71.9 A,11.0 kV,11.0 kV,11.0 kV,05/11/2026 12:06:00,1.27 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.4 A,74.6 A,71.9 A,11.0 kV,11.0 kV,11.0 kV,05/11/2026 12:09:00,1.32 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.4 A,74.6 A,71.9 A,11.0 kV,11.0 kV,11.0 kV,05/11/2026 12:12:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,72.7 A,74.3 A,72.0 A,11.0 kV,11.0 kV,11.0 kV,05/11/2026 12:15:00,1.32 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,72.7 A,74.3 A,72.0 A,11.0 kV,11.0 kV,11.0 kV,05/11/2026 12:18:00,1.44 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,60.2 A,62.3 A,59.4 A,11.0 kV,11.0 kV,11.0 kV,05/11/2026 12:21:00,1.34 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,60.2 A,62.3 A,59.4 A,11.0 kV,11.0 kV,11.0 kV,05/11/2026 12:24:00,1.37 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,69.9 A,70.9 A,69.5 A,11.0 kV,11.0 kV,11.0 kV,05/11/2026 12:27:00,1.36 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,71.8 A,72.5 A,69.3 A,11.1 kV,11.0 kV,11.0 kV,05/11/2026 12:30:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,71.8 A,72.5 A,69.3 A,11.1 kV,11.1 kV,11.1 kV,05/11/2026 12:33:00,1.29 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,75.8 A,76.1 A,73.5 A,11.1 kV,11.1 kV,11.1 kV,05/11/2026 12:36:00,1.43 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,75.8 A,76.1 A,73.5 A,11.1 kV,11.1 kV,11.1 kV,05/11/2026 12:39:00,1.34 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.8 A,74.3 A,72.2 A,11.1 kV,11.1 kV,11.1 kV,05/11/2026 12:42:00,1.49 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.8 A,74.3 A,72.2 A,11.1 kV,11.1 kV,11.1 kV,05/11/2026 12:45:00,1.40 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.8 A,74.3 A,72.2 A,11.1 kV,11.0 kV,11.0 kV,05/11/2026 12:48:00,1.41 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.8 A,74.3 A,72.2 A,11.1 kV,11.0 kV,11.0 kV,05/11/2026 12:51:00,1.37 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,71.1 A,70.9 A,69.7 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 12:54:00,1.43 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,72.1 A,72.5 A,70.4 A,10.9 kV,10.8 kV,10.8 kV,05/11/2026 12:57:00,1.43 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,72.1 A,72.5 A,70.4 A,11.0 kV,10.9 kV,10.9 kV,05/11/2026 13:00:00,1.34 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,78.9 A,78.9 A,77.3 A,11.0 kV,11.0 kV,11.0 kV,05/11/2026 13:03:00,1.45 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,78.9 A,78.9 A,77.3 A,11.0 kV,10.9 kV,10.9 kV,05/11/2026 13:06:00,1.42 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,76.5 A,76.6 A,73.4 A,11.0 kV,10.9 kV,10.9 kV,05/11/2026 13:09:00,1.50 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,76.5 A,76.6 A,73.4 A,11.0 kV,10.9 kV,10.9 kV,05/11/2026 13:12:00,1.56 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,76.5 A,76.6 A,73.4 A,11.0 kV,10.9 kV,10.9 kV,05/11/2026 13:15:00,1.36 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,76.5 A,76.6 A,73.4 A,11.0 kV,10.9 kV,10.9 kV,05/11/2026 13:18:00,1.23 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,73.1 A,73.1 A,71.5 A,10.9 kV,10.9 kV,10.9 kV,05/11/2026 13:21:00,1.35 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,75.1 A,75.7 A,73.7 A,10.9 kV,10.9 kV,10.9 kV,05/11/2026 13:24:00,1.45 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,75.1 A,75.7 A,73.7 A,10.9 kV,10.9 kV,10.9 kV,05/11/2026 13:27:00,1.29 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,75.5 A,77.1 A,74.9 A,10.9 kV,10.9 kV,10.9 kV,05/11/2026 13:30:00,1.37 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,75.5 A,77.1 A,74.9 A,11.0 kV,10.9 kV,10.9 kV,05/11/2026 13:33:00,1.38 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,82.7 A,82.9 A,89.6 A,10.9 kV,10.8 kV,10.8 kV,05/11/2026 13:36:00,1.74 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,110 A,108 A,108 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 13:39:00,1.91 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,71.0 A,70.2 A,108 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 13:42:00,1.31 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,75.7 A,73.9 A,72.9 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 13:45:00,1.32 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,75.7 A,73.9 A,72.9 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 13:48:00,1.30 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,75.7 A,73.9 A,72.9 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 13:51:00,1.37 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,75.7 A,73.9 A,72.9 A,10.8 kV,10.8 kV,10.8 kV,05/11/2026 13:54:00,1.93 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,75.7 A,73.9 A,72.9 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 13:57:00,1.93 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,104 A,103 A,102 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 14:00:00,2.06 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,104 A,103 A,116 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 14:03:00,1.89 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,104 A,103 A,116 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 14:06:00,1.21 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,75.6 A,73.9 A,71.7 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 14:09:00,1.41 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,110 A,107 A,108 A,10.6 kV,10.5 kV,10.6 kV,05/11/2026 14:12:00,1.88 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,78.5 A,78.6 A,76.8 A,10.6 kV,10.6 kV,10.6 kV,05/11/2026 14:15:00,1.35 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,78.5 A,78.6 A,76.8 A,10.5 kV,10.5 kV,10.5 kV,05/11/2026 14:18:00,1.75 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,72.0 A,71.2 A,85.9 A,10.5 kV,10.5 kV,10.5 kV,05/11/2026 14:21:00,1.33 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,103 A,102 A,111 A,10.4 kV,10.3 kV,10.3 kV,05/11/2026 14:24:00,2.04 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,78.0 A,102 A,82.9 A,10.4 kV,10.4 kV,10.4 kV,05/11/2026 14:27:00,1.42 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,102 A,102 A,100 A,10.3 kV,10.3 kV,10.3 kV,05/11/2026 14:30:00,1.86 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,83.0 A,106 A,106 A,10.4 kV,10.3 kV,10.3 kV,05/11/2026 14:33:00,1.52 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,88.0 A,89.3 A,86.5 A,10.4 kV,10.3 kV,10.3 kV,05/11/2026 14:36:00,1.39 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,88.0 A,89.3 A,86.5 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 14:39:00,1.63 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,88.0 A,89.3 A,86.5 A,10.6 kV,10.6 kV,10.6 kV,05/11/2026 14:42:00,1.56 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,120 A,89.3 A,119 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 14:45:00,2.07 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,120 A,89.3 A,119 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 14:48:00,1.94 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,92.6 A,89.3 A,92.7 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 14:51:00,1.62 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,92.6 A,89.3 A,92.7 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 14:54:00,1.56 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,92.6 A,79.0 A,92.7 A,10.7 kV,10.6 kV,10.6 kV,05/11/2026 14:57:00,1.51 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,92.6 A,79.0 A,92.7 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 15:00:00,1.60 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,82.0 A,82.2 A,80.7 A,10.7 kV,10.7 kV,10.7 kV,05/11/2026 15:03:00,1.58 MW
PUNE,PUNE,EP_FD01,SB01,EMBASSY PARK,11KV LUMAX,96.1 A,96.5 A,95.4 A,10.8 kV,10.7 kV,10.7 kV,05/11/2026 15:06:00,1.67 MW
